ticker,acceptedDate,bottomLineNetIncome,cik,costAndExpenses,costOfRevenue,date,depreciationAndAmortization,ebit,ebitda,eps,epsDiluted,filingDate,fiscalYear,generalAndAdministrativeExpenses,grossProfit,incomeBeforeTax,incomeTaxExpense,interestExpense,interestIncome,netIncome,netIncomeDeductions,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,netInterestIncome,nonOperatingIncomeExcludingInterest,operatingExpenses,operatingIncome,otherAdjustmentsToNetIncome,otherExpenses,period,reportedCurrency,researchAndDevelopmentExpenses,revenue,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,totalOtherIncomeExpensesNet,weightedAverageShsOut,weightedAverageShsOutDil
EXPE,2026-02-12 17:40:07,1294000000,0001324424,12570000000,1456000000,2025-12-31,887000000,1890000000,2777000000,10.32,9.81,2026-02-13,2025,765000000,13277000000,1591000000,290000000,299000000,255000000,1294000000,0,1301000000,0,-44000000,273000000,11114000000,2163000000,0,887000000,FY,USD,1277000000,14733000000,8185000000,8950000000,-572000000,125363000,131943000
EXPE,2025-02-06 17:35:23,1234000000,0001324424,12372000000,1443000000,2024-12-31,838000000,1788000000,2626000000,9.39,8.95,2025-02-07,2024,805000000,12248000000,1542000000,318000000,246000000,235000000,1234000000,0,1224000000,0,-11000000,-469000000,10929000000,1319000000,0,1183000000,FY,USD,1314000000,13691000000,7627000000,8432000000,223000000,131432000,137919000
EXPE,2024-02-08 17:40:40,797000000,0001324424,11806000000,1573000000,2023-12-31,807000000,1263000000,2070000000,5.5,5.31,2024-02-09,2023,771000000,11266000000,1018000000,330000000,245000000,207000000,797000000,0,688000000,0,-38000000,-230000000,10233000000,1033000000,0,1241000000,FY,USD,1358000000,12839000000,6863000000,7634000000,-15000000,144967000,150228000
EXPE,2023-02-09 17:38:11,352000000,0001324424,10582000000,1657000000,2022-12-31,792000000,815000000,1607000000,2.25,2.18,2023-02-10,2022,748000000,10010000000,538000000,195000000,277000000,60000000,352000000,0,343000000,0,-217000000,270000000,8925000000,1085000000,0,896000000,FY,USD,1181000000,11667000000,6100000000,6848000000,-547000000,156672000,161751000
EXPE,2022-02-10 17:40:04,-269000000,0001324424,8412000000,1522000000,2021-12-31,814000000,313000000,1127000000,-1.8,-1.8,2022-02-11,2021,705000000,7076000000,-38000000,-53000000,351000000,9000000,12000000,0,15000000,0,-342000000,-127000000,6890000000,186000000,0,890000000,FY,USD,1074000000,8598000000,4221000000,4926000000,-224000000,149734000,149734000
EZPW,2025-11-13 16:11:51,118405000,0000876523,1125111000,528215000,2025-09-30,32538000,169802000,202340000,1.91,1.42,2025-11-13,2025,83500000,746065000,146773000,37160000,23029000,14721000,109613000,-8792000,109613000,0,-8308000,-20633000,596896000,149169000,0,513396000,FY,USD,0,1274280000,0,83500000,-2396000,57466000,83383000
EZPW,2024-11-13 17:06:47,93042000,0000876523,1049072000,479329000,2024-09-30,33069000,129193000,162262000,1.69,1.1,2024-11-13,2024,75557000,682273000,115608000,32513000,13585000,10575000,83095000,-9947000,83095000,0,-3010000,-16663000,569743000,112530000,0,494186000,FY,USD,0,1161602000,0,75557000,3078000,54935000,84448000
EZPW,2023-11-15 16:07:38,42790000,0000876523,956891000,439203000,2023-09-30,32131000,68089000,100220000,0.77,0.53,2023-11-15,2023,67529000,609838000,51633000,13170000,16456000,7470000,38463000,-4327000,38463000,0,-8986000,24061000,517688000,92150000,0,450159000,FY,USD,0,1049041000,0,67529000,-40517000,55586000,80865000
EZPW,2022-11-16 17:07:19,57649000,0000876523,811303000,358078000,2022-09-30,32140000,77685000,109825000,0.89,0.7,2022-11-16,2022,64342000,528147000,67713000,17553000,9972000,817000,50160000,-7489000,50160000,0,-9155000,-2763000,453225000,74922000,0,388883000,FY,USD,0,886225000,0,64342000,-7209000,56498000,82400000
EZPW,2021-11-17 16:34:43,8612000,0000876523,698382000,280066000,2021-09-30,79152000,38239000,117391000,0.15,0.15,2021-11-17,2021,56495000,449485000,16062000,7450000,22177000,2477000,8612000,0,8612000,0,-19700000,-7070000,418316000,31169000,0,361821000,FY,USD,0,729551000,0,56495000,-15107000,55744000,55949000
FI,2026-02-19 16:18:00,3480000000,0000798354,15375000000,0,2025-12-31,3161000000,5757000000,8918000000,6.34,6.34,2026-02-19,2025,0,0,4264000000,-811000000,1493000000,0,3480000000,0,3480000000,0,-1493000000,61000000,15375000000,5818000000,0,8492000000,FY,USD,0,21193000000,0,6883000000,-1554000000,549000000,549000000
FI,2025-02-20 07:34:30,3131000000,0000798354,14577000000,8013000000,2024-12-31,3095000000,5744000000,8839000000,5.41,5.38,2025-02-20,2024,0,12443000000,3821000000,641000000,1238000000,43000000,3131000000,0,3180000000,0,-1195000000,135000000,6564000000,5879000000,0,0,FY,USD,0,20456000000,0,6564000000,-2058000000,578700000,582100000
FI,2023-12-29 19:00:00,3068000000,0000798354,14079000000,7670000000,2023-12-31,3121000000,4902000000,8023000000,5.02,4.98,2023-12-31,2023,0,11423000000,3883000000,754000000,1004000000,28000000,3068000000,0,3129000000,0,-976000000,112000000,6409000000,5014000000,0,-167000000,FY,USD,0,19093000000,0,6576000000,-1131000000,611700000,615900000
FI,2022-12-31 00:00:00,2530000000,0000798354,13997000000,7992000000,2022-12-31,3169000000,3659000000,6828000000,3.94,3.9,2022-12-31,2022,0,9745000000,3133000000,551000000,746000000,13000000,2530000000,0,2582000000,0,-733000000,81000000,6005000000,3740000000,0,-54000000,FY,USD,0,17737000000,0,6059000000,-607000000,642300000,647900000
FI,2021-12-31 00:00:00,1334000000,0000798354,13938000000,8128000000,2021-12-31,3196000000,2362000000,5558000000,2.01,1.99,2021-12-31,2021,0,8098000000,1766000000,363000000,696000000,3000000,1334000000,0,1403000000,0,-693000000,-74000000,5810000000,2288000000,0,0,FY,USD,0,16226000000,0,5810000000,-522000000,662600000,671600000
FIX,2026-02-19 16:04:27,1022558000,0001035983,7789026000,6905742000,2025-12-31,141959000,1302462000,1444421000,28.93,28.88,2026-02-19,2025,0,2195899000,1293453000,270895000,9009000,21604000,1022558000,0,1022558000,0,12595000,10153000,883284000,1312615000,0,0,FY,USD,0,9101641000,0,883284000,-19162000,35349000,35413000
FIX,2025-02-20 16:13:24,522433000,0001035983,6278107000,5551065000,2024-12-31,145485000,671611000,817096000,14.64,14.6,2025-02-20,2024,0,1476411000,666561000,144128000,6648000,11554000,522433000,0,522433000,0,4906000,77758000,727042000,749369000,0,-3030000,FY,USD,0,7027476000,0,730072000,-82808000,35689000,35775000
FIX,2024-02-22 16:08:04,323398000,0001035983,4788372000,4216251000,2023-12-31,81566000,397066000,478632000,9.03,9.01,2024-02-22,2023,0,990509000,388194000,64796000,10281000,3492000,323398000,0,323398000,0,-6789000,21322000,572121000,418388000,0,-2302000,FY,USD,0,5206760000,0,574423000,-30194000,35802000,35895000
FIX,2023-02-22 16:18:13,245947000,0001035983,3886515000,3398756000,2022-12-31,81347000,247956000,329303000,6.84,6.82,2023-02-22,2022,0,741608000,235858000,-10089000,13684000,46000,245947000,0,245947000,0,-13638000,5893000,487759000,253849000,0,-1585000,FY,USD,0,4140364000,0,489344000,-17991000,35932000,36046000
FIX,2022-02-23 16:36:56,143348000,0001035983,2885198000,2510429000,2021-12-31,68944000,195253000,264197000,3.95,3.93,2022-02-23,2021,0,563207000,190274000,46926000,5696000,24000,143348000,0,143348000,0,-5672000,-6815000,374769000,188438000,0,-1540000,FY,USD,0,3073636000,0,376309000,1836000,36285000,36450000
FLT,2026-02-26 20:28:38,1069826000,0001175454,2534295000,0,2025-12-31,393303000,1945527000,2338830000,15.23,15.03,2026-02-27,2025,733028000,0,1541679000,469731000,403848000,0,1069826000,0,1069826000,0,-403848000,48581000,2534295000,1994108000,0,1322279000,FY,USD,0,4528403000,478988000,1212016000,-452429000,70137000,71058000
FLT,2025-02-27 17:13:10,1003746000,0001175454,2187432000,0,2024-12-31,351088000,1768156000,2119258000,14.27,13.97,2025-02-27,2024,616874000,3974589000,1385113000,381381000,383043000,0,1003746000,0,1003746000,0,-383043000,19001000,2187432000,1787157000,0,1189652000,FY,USD,0,3974589000,380906000,997780000,-402044000,70331000,71848000
FLT,2024-02-29 17:15:41,981890000,0001175454,2065608000,819908000,2023-12-31,336604000,1673612000,2010216000,13.42,13.2,2024-02-29,2023,603424000,2937811000,1325005000,343115000,348607000,0,981890000,0,981890000,0,-348607000,18499000,1280938000,1692111000,0,337357000,FY,USD,0,3757719000,340157000,943581000,-367106000,73155000,74387000
FLT,2023-02-28 13:35:41,954327000,0001175454,1986807000,764707000,2022-12-31,260110000,1440322000,1706751000,12.62,12.42,2023-02-28,2022,584135000,2662422000,1275660000,321333000,164662000,164662000,954327000,0,954327000,0,0,6319000,1222100000,1446641000,0,269783000,FY,USD,59100000,3427129000,309082000,893217000,-170981000,75598000,76862000
FLT,2022-03-01 16:28:55,839497000,0001175454,1563435000,559819000,2021-12-31,280339000,1222513000,1506710000,10.23,9.99,2022-03-01,2021,485830000,2273917000,1108808000,269311000,113705000,113696000,839497000,0,839497000,0,-9000,20043000,1051413000,1242556000,0,256765000,FY,USD,46700000,2833736000,262118000,747948000,-133748000,82060000,84061000
FOUR,2026-02-27 16:09:22,79000000,0001794669,3829000000,2752000000,2025-12-31,432000000,385000000,817000000,1.15,1.08,2026-02-27,2025,769000000,1428000000,195000000,48000000,190000000,59000000,119000000,0,147000000,0,-131000000,-34000000,1077000000,351000000,0,276000000,FY,USD,0,4180000000,32000000,801000000,-156000000,68060597,88954344
FOUR,2025-02-19 16:06:40,277500000,0001794669,3083600000,2357500000,2024-12-31,296600000,60200000,356800000,3.36,3.03,2025-02-19,2024,500900000,973100000,-1600000,-296100000,61800000,33700000,229600000,-50300000,294500000,0,-28100000,186800000,726100000,247000000,0,203500000,FY,USD,0,3330600000,21700000,522600000,-248600000,67678274,91523178
FOUR,2024-02-29 16:06:05,86200000,0001794669,2450000000,1877000000,2023-12-31,214600000,151600000,366200000,1.45,1.43,2024-02-29,2023,362400000,687800000,119500000,-3400000,32100000,31900000,86200000,0,122900000,0,-200000,-36800000,573000000,114800000,0,194300000,FY,USD,0,2564800000,15100000,377500000,4700000,59680925,60990404
FOUR,2023-03-01 07:03:21,75100000,0001794669,1898900000,1523400000,2022-12-31,149100000,119400000,268500000,1.34,1.05,2023-03-01,2022,300700000,470200000,86900000,200000,32500000,10800000,75100000,0,86700000,0,-21700000,-24700000,375500000,94700000,0,59400000,FY,USD,500000,1993600000,14900000,315600000,-7800000,56168547,82768316
FOUR,2022-03-01 17:07:26,-48900000,0001794669,1416500000,1089100000,2021-12-31,104400000,-49100000,55300000,-0.89,-0.89,2022-03-01,2021,236300000,278400000,-77100000,-3100000,28000000,0,-48900000,0,-74000000,0,-28000000,-100000,327400000,-49200000,-700000,60400000,FY,USD,1800000,1367500000,28900000,265200000,-27900000,54924373,54924373
FSLR,2026-02-24 16:12:49,1528229000,0001274494,3535851000,3098671000,2025-12-31,529216000,1625044000,2154260000,14.25,14.21,2026-02-24,2025,0,2120705000,1580913000,52684000,44131000,81762000,1528229000,0,1528229000,0,37631000,58481000,437180000,1683525000,0,0,FY,USD,233421000,5219376000,0,203759000,-102612000,107235000,107537000
FSLR,2025-02-25 16:11:24,1292044000,0001274494,2811869000,2348425000,2024-12-31,423498000,1445208000,1868706000,12.07,12.02,2025-02-25,2024,0,1857864000,1406338000,114294000,38870000,89090000,1292044000,0,1292044000,0,50220000,-50788000,463444000,1394420000,0,83807000,FY,USD,191375000,4206289000,0,188262000,11918000,107015000,107525000
FSLR,2024-02-27 16:18:51,830777000,0001274494,2461336000,2017923000,2023-12-31,307994000,904255000,1212249000,7.78,7.74,2024-02-27,2023,0,1300679000,891290000,60513000,12965000,97667000,830777000,0,830777000,0,84702000,-46989000,443413000,857266000,0,93484000,FY,USD,152307000,3318602000,0,197622000,34024000,106795000,107372000
FSLR,2023-02-28 16:13:52,-44166000,0001274494,2646555000,2549461000,2022-12-31,269724000,20823000,290547000,-0.41,-0.41,2023-02-28,2022,0,69858000,8598000,52764000,12225000,33284000,-44166000,0,-44166000,0,21059000,-48059000,97094000,-27236000,0,-180434000,FY,USD,112804000,2619319000,0,164724000,35834000,106551000,106551000
FSLR,2022-03-01 16:27:15,468693000,0001274494,2336626000,2193423000,2021-12-31,259900000,585269000,845169000,4.41,4.38,2022-03-01,2021,0,729954000,572162000,103469000,13107000,6179000,468693000,0,468693000,0,-6928000,1482000,143203000,586751000,0,-126232000,FY,USD,99115000,2923377000,0,170320000,-14589000,106263000,106924000
FTNT,2026-02-24 19:25:18,1853400000,0001262039,4719000000,1302600000,2025-12-31,152000000,2312599999,2464599999,2.44,2.43,2026-02-25,2025,233400000,5497000000,2292499999,439100000,20100000,162299999,1853400000,0,1853399999,0,142200000,-230599999,3416400000,2082000000,0,20000000,FY,USD,815500000,6799600000,2347500000,2580900000,210499999,743100000,748000000
FTNT,2025-02-21 17:25:20,1745200000,0001262039,4152400000,1157600000,2024-12-31,122800000,2078500000,2201300000,2.28,2.26,2025-02-21,2024,237800000,4798200000,2029100000,283900000,20000000,155200000,1745200000,0,1745200000,0,135200000,-275100000,2994800000,1803400000,0,-4600000,FY,USD,716800000,5955800000,2044800000,2282600000,225700000,764400000,771900000
FTNT,2024-02-23 18:25:06,1147800000,0001262039,4063700000,1237200000,2023-12-31,113400000,1354700000,1468100000,1.47,1.46,2024-02-26,2023,211300000,4067600000,1291600000,143800000,21000000,119700000,1147800000,0,1147800000,0,98700000,-113600000,2826500000,1241100000,0,-4600000,FY,USD,613800000,5304800000,2006000000,2217300000,50500000,778600000,788200000
FTNT,2023-02-23 21:22:11,856600000,0001262039,3447800000,1084900000,2022-12-31,104300000,973500000,1077800000,1.08,1.06,2023-02-24,2022,169000000,3332500000,887400000,30800000,18000000,17400000,857300000,700000,856600000,0,-600000,-3900000,2362900000,969600000,0,-4600000,FY,USD,512400000,4417400000,1686100000,1855100000,-82200000,791400000,805300000
FTNT,2022-02-25 16:15:15,606800000,0001262039,2691800000,783000000,2021-12-31,84400000,643300000,727700000,0.74,0.73,2022-02-25,2021,143500000,2559200000,620800000,14100000,14900000,4500000,606800000,0,606700000,0,-10400000,7100000,1908800000,650400000,0,-4600000,FY,USD,424200000,3342200000,1345700000,1489200000,-29600000,816000000,835500000
G,2026-02-26 12:14:04,552494000,0001398659,4319872000,3273159000,2025-12-31,94959000,779744000,874703000,3.18,3.13,2026-02-26,2025,0,1806720000,730147000,177653000,73516000,23919000,552494000,0,552494000,0,-49597000,-19737000,1046713000,760007000,0,0,FY,USD,0,5079879000,0,1046713000,-29860000,173892795,176646644
G,2025-03-03 13:47:19,513670000,0001398659,4065078000,3077073000,2024-12-31,96254000,756327000,852581000,2.88,2.85,2025-03-03,2024,0,1690066000,676820000,163150000,79507000,32293000,513670000,0,513670000,0,-47214000,-54266000,988005000,702061000,0,20860000,FY,USD,0,4767139000,0,967145000,-25241000,178385972,180436900
G,2024-02-29 14:37:57,631255000,0001398659,3846031000,2906223000,2023-12-31,103993000,668532000,772525000,3.46,3.41,2024-02-29,2023,0,1570665000,602224000,-29031000,66308000,18373000,631255000,0,631255000,0,-47935000,-37675000,939808000,630857000,0,26747000,FY,USD,0,4476888000,0,913061000,-28633000,182345548,185141843
G,2023-03-01 12:33:17,353404000,0001398659,3869021000,2834774000,2022-12-31,129516000,523339000,652855000,1.92,1.88,2023-03-01,2022,0,1536398000,465236000,111832000,58103000,5899000,353404000,0,353404000,0,-52204000,-21188000,1034247000,502151000,0,95862000,FY,USD,0,4371172000,0,938385000,-36915000,184184930,188087240
G,2022-03-01 12:52:59,369448000,0001398659,3513212000,2590252000,2021-12-31,167572000,541441000,709013000,1.97,1.91,2022-03-01,2021,0,1431959000,483129000,113681000,58312000,6878000,369448000,0,369448000,0,-51434000,-32442000,922960000,508999000,0,57245000,FY,USD,0,4022211000,0,865715000,-25870000,187802219,192961841
GAMB,2026-03-19 16:37:14,-32930000,0001839799,133607000,29680000,2025-12-31,14419000,-23962000,-9543000,-0.93,-0.93,2026-03-19,2025,80654000,135767000,-32408000,521999,8445999,7825999,-32930000,0,-32929999,0,-620000,55802000,103927000,31840000,0,4313000,FY,USD,0,165447000,18960000,99614000,-64248000,35478331,35478331
GAMB,2025-03-20 08:06:58,30679000,0001839799,91507000,7536000,2024-12-31,5802000,36948000,42750000,0.85,0.84,2025-03-20,2024,60766000,119646000,34150000,3471000,1689000,137000,30679000,0,30679000,0,-1552000,-1273000,83971000,35675000,0,11378000,FY,USD,0,127182000,11827000,72593000,-1525000,36034115,36337349
GAMB,2024-03-21 16:35:05,18260000,0001839799,86874000,9112000,2023-12-31,2088000,21041000,23129000,0.49,0.47,2024-03-21,2023,53432000,99540000,20141000,1881000,238000,259000,18260000,0,18260000,0,21000,737000,77762000,21778000,0,2294000,FY,USD,10287000,108652000,11749000,65181000,-1637000,37083262,38542166
GAMB,2023-03-23 07:03:32,2390000,0001839799,74630000,2959000,2022-12-31,6959000,3871000,10830000,0.0667,0.0625,2023-03-23,2022,42118000,73548000,2900000,510000,971000,0,2390000,0,2390000,0,-971000,-1994000,71671000,1877000,0,13630000,FY,USD,6764000,76507000,9159000,51277000,1023000,35828204,38212108
GAMB,2022-03-24 18:54:29,12453000,0001839799,30931000,0,2021-12-31,2401000,12832000,15233000,0.37,0.37,2022-03-25,2021,24267000,42323000,12164000,-289000,668000,0,12453000,0,12453000,0,-668000,-1440000,30931000,11392000,0,-647000,FY,USD,3947000,42323000,3364000,27631000,772000,33806422,33806422
GHC,2026-02-25 08:19:56,290670000,0000104889,4659748000,3554083000,2025-12-31,172155000,568752000,740907000,67.11,66.47,2026-02-25,2025,0,1357480000,449667000,146400000,119085000,8257000,292291000,-14000,303267000,0,-110828000,-316937000,1105665000,251815000,0,0,FY,USD,0,4911563000,0,1105665000,197852000,4331000,4373000
GHC,2025-02-26 08:20:44,719770000,0000104889,4575400000,3324538000,2024-12-31,237240000,1210859000,1448099000,164.62,163.4,2025-02-26,2024,0,1466366000,1024710000,292100000,186149000,9868000,724634000,-35000,732610000,0,-176281000,-995355000,1250862000,215504000,0,173987000,FY,USD,0,4790904000,0,1076875000,809206000,4372000,4405000
GHC,2024-02-23 16:17:15,203942000,0000104889,4345484000,3102934000,2023-12-31,302903000,362305000,665208000,43.96,43.82,2024-02-23,2023,873569000,1311943000,299004000,87300000,63301000,7122000,205288000,-4000,211704000,0,-56179000,-292912000,1242550000,69393000,0,235169000,FY,USD,0,4414877000,133812000,1007381000,229611000,4639000,4654000
GHC,2023-02-24 09:37:45,66700000,0000104889,3840595000,2657718000,2022-12-31,328706000,176137000,504843000,13.83,13.79,2023-02-24,2022,723800000,1266775000,121734000,51300000,54403000,3226000,67079000,0,70434000,0,-51177000,-92239000,1182877000,83898000,0,261138000,FY,USD,0,3924493000,197939000,921739000,37836000,4823000,4836000
GHC,2022-02-25 09:02:50,349818000,0000104889,3108599000,2114521000,2021-12-31,235977000,483570000,719547000,70.66,70.46,2022-02-25,2021,722623000,1071453000,449627000,96300000,33943000,3409000,352075000,-5000,353327000,0,-30534000,-406195000,994078000,77375000,0,162225000,FY,USD,0,3185974000,109230000,831853000,372252000,4951000,4965000
GMED,2026-02-24 17:08:45,537900000,0001237831,2459100000,957800000,2025-12-31,120000000,609900000,729900000,3.98,3.92,2026-02-24,2025,0,1981100000,609900000,72000000,0,7141000,537900000,0,537900000,0,7141000,-130100000,1501300000,479800000,0,0,FY,USD,185000000,2938900000,0,1316300000,130100000,135150754,137219388
GMED,2025-02-20 17:05:40,102984000,0001237831,2353364000,1035479000,2024-12-31,254024000,219701000,473725000,0.76,0.75,2025-02-20,2024,0,1483876000,120722000,17738000,4189000,0,102984000,0,102984000,0,-4189000,-53710000,1317885000,165991000,0,173083000,FY,USD,163754000,2519355000,0,981048000,-45269000,135726000,137863000
