ticker,roe_5y_med_sf,roe_5y_med_fmp,roic_5y_med_sf,roic_5y_med_fmp,gross_margin_5y_med_sf,gross_margin_5y_med_fmp,operating_margin_5y_med_sf,operating_margin_5y_med_fmp,fcf_margin_5y_med_sf,fcf_margin_5y_med_fmp,revenue_growth_3yr_sf,revenue_growth_3yr_fmp,revenue_trend_5y_sf,revenue_trend_5y_fmp,ebitda_trend_5y_sf,ebitda_trend_5y_fmp,fcf_trend_5y_sf,fcf_trend_5y_fmp,revenue_cv_5y_sf,revenue_cv_5y_fmp,op_inc_cv_5y_sf,op_inc_cv_5y_fmp,piotroski_f_sf,piotroski_f_fmp,altman_z_sf,altman_z_fmp,n_yrs_history_sf,n_yrs_history_fmp
WDAY,0.006394592203624984,-0.029655226685485057,0.01061991754549536,-0.06733016993094827,0.724903474903475,0.7237146936934755,-0.02257248491924499,-0.02914338531676535,0.23506518777972368,0.24882654422596123,0.16565501275103212,0.18849973535458808,0.16533892094317484,0.17268469783438087,0.5148493631729274,0.5337617509980361,0.20159247671166786,0.18684915416384118,0.26189907270210766,0.22331055910249858,11.489165619319202,1.9598012601994963,5.0,7.0,4.76,4.58,5,4.0
WDC,0.002170935494707739,,0.001967327521502634,,0.273919103111115,,0.042336718864494756,,-0.025816608380341215,,-0.4202278074597665,,-0.3674115186281267,,-0.4735780084806709,,,,0.5570343894518013,,1.5235725752499247,,5.0,,2.91,,4,
WDFC,0.3504755916200058,0.3504755916200058,0.2501014497437721,0.2501014497437721,0.5337791271630004,0.5337791271630004,0.16832427431479124,0.16832427431479124,0.14393096623909823,0.14270378132753134,0.06689715282841946,0.06689715282841946,0.08124757445131246,0.08124757445131246,0.04560319275464213,0.04560319275464213,0.15269511051163728,0.15304842901485727,0.1321860183888621,0.1321860183888621,0.07841752992374865,0.07841752992374865,7.0,7.0,6.56,6.56,5,5.0
WDH,0.05526607570162764,,0.1317116360594728,,,,0.06427471189599589,,0.14947350739716536,,-0.03763048269338831,,0.43262166174236666,,-0.7079986424136466,,-0.6182163327440805,,0.7599771485695682,,3.2664250411510767,,4.0,,11.93,,4,
WDQ,-0.31642937630792894,,-2.7635379061371843,,0.7416891625989879,,-0.32875051136695693,,-0.2200448982547614,,0.035078942063348606,,0.14689627513075737,,,,,,0.2586446553112052,,0.477267997709151,,3.0,,11.71,,5,
WDS,0.0,,0.0,,0.4626982992711162,,0.35029298270687437,,0.5383432087511395,,-0.13348133115091354,,-0.14666294019003287,,-0.13388875445084344,,,,0.15598422066513723,,0.40441291922346356,,3.0,,4.44,,3,
WE,-8.356992337420577,,-0.25886400746442734,,-0.03717798594847775,,-0.8149882903981265,,-0.6794496487119438,,-0.02535060047695492,,-0.027786805329846113,,,,,,0.14537602588579043,,0.39930362365599303,,4.0,,-1.8,,3,
WEAV,-0.47774285180007303,-0.4602808523521607,-57.72727272727273,,0.6251257766488175,0.6251257766488175,-0.3497400029553115,-0.3497400029553115,-0.10304889633189555,-0.11183039326751902,0.19901895157581184,0.19901895157581184,0.21288583993059954,0.21288583993059954,,,,,0.3370501023796179,0.3370501023796179,0.2114252717100475,0.2114252717100475,6.0,6.0,2.09,2.49,5,5.0
WEC,0.05337189380960323,,0.048753211320467275,,0.6411559653660183,,0.23466771618126617,,-0.0031070052611955755,,-0.053392583432657625,,0.03861142374789578,,0.07267439971406105,,1.4811012175172906,,0.10121839910375674,,0.10918153871334187,,6.0,,-1.23,,5,
WELL,0.017693454419871107,,0.010229533795976952,,0.4052758400691775,,0.16722323532934266,,0.22217654651076357,,0.16770240768838662,,0.1452214824076986,,0.12210353647561487,,-0.3565640454221146,,0.23566690051029193,,0.21983459292712124,,7.0,,4.56,,5,
WELPP,0.09318710052295177,,0.041003187893992536,,0.6411866501854141,,0.2527070457354759,,-0.0444483529736928,,-0.011167185584564088,,-0.0112110589324675,,0.07014646442695412,,,,0.011567570568133272,,0.06139101351771799,,5.0,,0.44,,3,
WEN,0.4591881394576139,,0.07624435445306306,,0.6453465603506697,,0.1794273026567644,,0.11789172791438124,,0.03539982554021481,,0.06449983544075603,,0.06429301523549046,,0.013573082587207694,,0.10431998027202062,,0.13199775328846564,,6.0,,1.23,,5,
WERN,0.14148313027179008,0.14148313027179008,0.11661391579065411,0.11828936020408513,,0.15853814220034299,0.0958772908272482,0.0958772908272482,0.0398580172876536,-0.017793736006745334,-0.04028273805508398,-0.04028273805508398,0.06340077707536154,0.06340077707536154,-0.07376269802361711,-0.07376269802361711,-0.1994354304229148,,0.13309373214315867,0.13309373214315867,0.4768279128600675,0.4768279128600675,4.0,4.0,3.7,3.62,5,5.0
WES,0.33746191150594396,0.3528016610616879,0.09591385415561239,0.09727486198833481,0.9321616739859309,0.7536546234382625,0.41512955516153993,0.4644417836369608,0.45177645929647714,0.3734016540779483,0.052954072512647166,0.052954072512647166,0.0606726040911419,0.0606726040911419,0.055435834411127746,0.12935050978892038,0.08623963479491097,-0.03494852613511933,0.10531622467301477,0.10531622467301477,0.11191681155323911,0.27791115464890886,8.0,8.0,2.08,2.24,5,5.0
WEST,-0.20729553332766618,,-0.05172068426745723,,,,,,,,,,,,,,,,,,,,,,,,1,
WETF,-0.0893980954482316,,-0.07799238778545804,,,,0.2852844201158808,,0.18672172604756873,,,,,,,,,,,,,,,,4.42,,1,
WEWA,,,,,,,-2.299398471013972,,,,,,,,,,,,,,0.22920088676398073,,3.0,,-82.43,,4,
WEX,-0.11971583225887607,,-0.047573086814566734,,0.5684413242394073,,0.10934700285729122,,0.4207616152382027,,,,,,,,,,,,,,,,1.88,,1,
WEYS,0.12346030905796364,,0.1286865606621651,,0.41051410570966373,,0.1147590387135843,,0.1251954941610114,,-0.09153748922363392,,0.08440675965206362,,0.34175831478221486,,0.3160758607520561,,0.2071703631990962,,0.7497583352185737,,5.0,,11.97,,5,
WFG,0.2592203701273133,,0.2815796977473624,,0.368827955880837,,0.26997216781775074,,,,0.4894245693149215,,0.3249837345478144,,0.37179341010143124,,,,0.40709178093664333,,0.6339559866151628,,5.0,,11.47,,3,
WFRD,0.047186932849364795,0.048598130841121495,0.013763896241397565,0.014301430143014302,0.30270145462941583,0.30270145462941583,0.0951281459247287,0.0951281459247287,0.07626886145404664,0.06502057613168724,0.12823587322794383,0.12823587322794383,0.1153346183154575,0.1153346183154575,0.331003188619037,0.9266835626357396,0.34562841530050453,0.3874538745386892,0.18904726316531378,0.18904726316531378,1.1796903497744342,6.10426976590976,8.0,8.0,4.66,4.61,5,5.0
WGO,0.15690406976744187,,0.1301778715706964,,0.1679032858738935,,0.08614318045091242,,0.0606468616609849,,-0.22554916954581727,,0.03150512203752262,,-0.005076843612294631,,-0.12688644180441164,,0.2772658298049854,,0.6409793777224384,,4.0,,4.95,,5,
WH,0.41600742421117753,,0.09816284028363167,,0.9310732753651829,,0.3847728620127464,,0.24313583815028902,,,,,,,,,,0.01014500403424028,,0.05667398246229552,,6.0,,1.62,,2,
WHD,0.14666198378552403,0.17309686990310116,0.17852386530323655,0.29700853421170836,0.35220644741410495,0.35220644741410495,0.25385803253778133,0.240998760210035,0.2750109393232205,0.2451173378980965,0.28112888737709096,0.28112888737709096,0.29993088076643964,0.29993088076643964,0.32370547190593035,0.3136333677882622,0.35259080966755013,0.3382777737690601,0.489786276441214,0.489786276441214,0.6058687328086069,0.5864568657759837,6.0,5.0,12.56,11.66,5,5.0
WHF,0.04839920452150977,,0.020935487252096447,,,,0.5146407278992673,,,,,,,,,,,,0.11035434650875364,,0.17159739018222325,,2.0,,2.86,,2,
WHG,0.018106464375633523,,0.021404068222447697,,0.4131899177982269,,0.0732783105556855,,0.17015849678662523,,0.1743696859289663,,0.09703256436724439,,0.20346567044468533,,0.24658996365559332,,0.16846547112600666,,0.5065574351873656,,5.0,,9.11,,5,
WHLM,0.14576019164842427,,0.28895439286006713,,0.38655793025871765,,0.13402061855670103,,0.1266029246344207,,0.03389338713344414,,0.0325869965162437,,-0.4748513946047744,,-0.9008992805760833,,0.0501114208829531,,0.5148108892818002,,4.0,,5.62,,3,
WHLR,-0.08261573497491372,,-0.10038610038610038,,0.6642833844347316,,0.31137812894447814,,0.2214481255020245,,0.16807289384760127,,0.15788442727361812,,0.14420729427390971,,0.2643895772185926,,0.26256123669539544,,0.2412794729128948,,7.0,,-3.07,,5,
WHR,0.18959400867165943,0.20364098221845894,0.058672847035862404,0.05995263617100835,0.16294011822153687,0.16410546332939302,0.06175218008517542,0.06167446163334533,0.04016378635515144,0.04157371729872237,-0.08241121704239829,-0.08243884402489532,-0.042313349172541724,-0.04223454263054251,-0.20064062171809907,-0.195725707257043,-0.2792383529866205,-0.31280445372296856,0.09819515035222592,0.09818792250232028,0.3971493040379513,0.40018704029767893,3.0,3.0,0.33,0.26,5,5.0
WIFI,-0.20865223813185874,,-0.07383425843934256,,0.5165279509384372,,-0.03840095023081848,,-0.14200390875088453,,,,,,,,,,,,,,,,-0.2,,1,
WINA,,,5.420742679535416,,0.958429850988632,,0.6511401897671397,,0.5149312761489547,,-0.0007477233732130495,,0.045463805931710524,,0.05571340486461696,,0.004994965075198227,,0.08888906494966409,,0.11323253737661368,,8.0,,8.74,,5,
WING,,,0.38331865643477164,0.38331865643477164,0.8226817445688505,0.4843464368390736,0.24870266405193592,0.2571401400197471,0.17526330002700513,0.16887155305070092,0.32302920218772635,0.32302920218772635,0.23587048335536895,0.23587048335536895,0.263743007785027,0.25387327839418194,0.21184368666628797,0.23868002582401174,0.38595001399893447,0.38595001399893447,0.43297545979472224,0.41824182078309935,6.0,5.0,0.4,0.75,5,5.0
WINV,-0.10802996174831996,,-0.10356283423935617,,,,,,,,,,,,,,,,,,0.33625092226980074,,2.0,,-21.93,,3,
WIRE,0.30390095624967073,0.2130944730904561,0.4576302096212035,0.3137465857640896,0.2950596284145002,0.25543380474989114,0.2227332805025321,0.17578733211772926,0.11450594456745986,0.11319099185971067,-0.004832674307676643,-0.004832674307676643,0.18179505202888502,0.2015884058997177,0.23285887735593683,0.3527989447120461,0.4344287711549226,0.451055857220702,0.3187136683723989,0.379350822258553,0.6490706475164205,0.8433612781588509,4.0,4.0,19.4,19.4,4,5.0
WISH,-0.7254138266796495,,-37.5,,0.29071803852889666,,-0.6970227670753065,,-0.5998156291079221,,-0.725579738612662,,-0.6146191423918402,,,,,,1.0219560497234867,,0.5457504486248668,,3.0,,37.81,,5,
WIT,0.15652314375133583,0.1664741694088605,0.14810476321248478,0.24796418880205012,0.2968291902159757,0.2968291902641651,0.1605044972585421,0.16060058400403548,0.15194203989372718,0.15627316038941177,-0.03301853929119436,0.06530024083109942,-0.006120477059111045,0.11808370343646808,-0.01638479130587898,0.03240310267201202,0.15015760730738337,0.11063768521663392,0.03037312266213644,0.1657488607743989,0.05009070853694932,0.04553297896640831,6.0,8.0,7.11,7.17,4,4.0
WK,-0.7529598456679684,,,,0.7585219614222636,,-0.10751605545032054,,0.10397599738317335,,0.17189173336104857,,0.1778522309865524,,,,0.27673043928373464,,0.2813576158709674,,0.45740831872060234,,6.0,,1.68,,5,
WKHS,-1.285495166466013,,-2.0333689266470985,,-4.214275029180038,,-16.869632122539905,,-16.24483027384686,,0.1841997688882333,,0.4911917830619156,,,,,,1.0514916044742293,,0.634356119186765,,5.0,,-5.92,,5,
WLDN,-0.046544941653535496,-0.046544941653535496,-0.029866681750849368,-0.03015602745740568,0.3524186671110283,0.3524186671110283,0.005182482092007699,-0.016458575097055027,0.05755202462286437,0.05741871612150678,0.14823879891803204,0.14823879891803204,0.11245080599491059,0.11245080599491059,0.3722466391733192,0.5528962264149848,0.26220527910868546,0.2624620496495547,0.1931178281553791,0.1931178281553791,1.4798393156273262,4.900208370217862,7.0,7.0,4.71,4.56,5,5.0
WLFC,0.015480848945102807,,0.0031017700186445193,,0.9318465836599298,,0.2932497595509,,0.6772878650082766,,0.3646118187584182,,0.2009182153329784,,0.24776552974546448,,0.34452565910511146,,0.35473420957572027,,0.7338241805391101,,6.0,,1.61,,5,
WLK,0.05451417187358508,0.057186282891612046,0.047453886173734826,0.04946589975349219,0.17684093082562957,0.17684093082562957,0.09818297736691106,0.07206391039367485,0.10376155562639465,0.10376155562639465,-0.12320301565651437,-0.12320301565651437,0.08404443998261713,0.08404443998261713,0.013088421209251891,-0.009402178171208548,-0.10666874902379872,-0.10666874902379872,0.24735265417963367,0.24735265417963367,0.6813444905205166,0.7893662853020179,6.0,6.0,5.02,4.83,5,5.0
WLKP,0.07523326508415389,,0.051810915549814304,,0.36358652616190534,,0.33805432404445623,,0.3402595417667752,,-0.15561334671804916,,0.02576350985241167,,0.008450675644056107,,0.07211744406650092,,0.18837892361191286,,0.07356089192468954,,7.0,,6.99,,5,
WLL,0.1445052995222063,,0.14307274952260704,,0.7553721325647111,,0.4102160594521217,,-0.05558260933443972,,,,,,,,,,0.9862987443033229,,1.2107987907776152,,7.0,,6.48,,2,
WM,0.32604895104895104,,0.08896291578895801,,0.38284539312640753,,0.17402782008325718,,0.0989440552340339,,0.058330265348844446,,0.08488398925903434,,0.10178192775565303,,0.008187826773212234,,0.13707994886410255,,0.19821304518442592,,4.0,,1.3,,5,
WMB,0.1456746173015308,,0.05329687462521887,,0.7910351081746341,,0.3121965152813482,,0.2538816222828644,,-0.021293743213775418,,0.057648705664326234,,0.08111280666743904,,0.03119314736204261,,0.13497521163167941,,0.2026825360468829,,5.0,,1.46,,5,
WMG,2.1398809523809526,,0.10888610763454318,,0.4779022720199191,,0.12062848454130766,,0.0927613052840815,,0.04194834846635698,,0.08281816243870692,,0.3093297101449219,,0.2483008608971079,,0.13624677823394868,,0.8165034995513861,,5.0,,0.14,,5,
WMK,0.0757889674794813,0.0892393637342979,0.10861108460786403,0.1208237178526592,0.2507390147882035,0.2525343041761143,0.02829313594035146,0.03344418788728909,0.013288596710139482,0.020237894710391502,,0.01014742487944531,,0.04064515103495031,,-0.014951101549799515,,-0.25064736827756545,0.01147832925502384,0.06916378330561322,0.028773274921786097,0.08941591882025786,6.0,5.0,8.64,8.64,2,5.0
WMS,0.2752019210313317,0.32668713038066033,0.17326736293533632,0.19222333661391794,0.36416930495411937,0.3561034543612829,0.22769910940709204,0.20398798456134878,0.17612363693908512,0.1809685878147408,-0.027548028038600236,0.018809387090295004,0.07161069889032556,0.11130946132382451,0.1402349592848785,0.21485863923038878,0.10810035111011405,0.22793015460425117,0.156715559160851,0.17864045007236326,0.3117673400326506,0.3670011288716053,5.0,6.0,5.24,5.26,5,4.0
WMT,0.15434531765888657,0.16558951188537965,0.10282693218822149,0.1268609450812715,0.24829786587165184,0.24602588568413836,0.0416771456123433,0.04100128377333437,0.020024303627735468,0.021466654153153103,0.05546900064612115,0.0637640798955379,0.05192178247985066,0.05109431238574858,0.053338911401665905,0.029224835987414145,-0.140602995775209,-0.1947897294847278,0.08285363501382025,0.0671563597939391,0.14214879459079946,0.12672473386736166,7.0,8.0,2.21,2.06,5,4.0
WNC,0.003575608452443486,0.003575608452443486,0.001706407089505743,0.0016976789636574188,0.12896657206722756,0.12896657206722756,0.033889028142239534,0.01860067388763068,0.05078195408789875,0.02677639722012734,-0.11793796888552477,-0.11793796888552477,0.0809566131277105,0.0809566131277105,-0.5382714653432433,-0.3918981254755166,-1.2767100708748507,0.21028914265010049,0.22246958867146102,0.22246958867146102,6.070217806472365,18.07940359081101,2.0,4.0,0.36,0.35,5,5.0
WNDW,-0.5168669205810053,,-3.957150337616936,,,,,,,,,,,,,,,,,,0.5638601607370006,,2.0,,20.96,,5,
WOLF,-0.22546735871213042,,-0.14679048386567503,,0.316701608056436,,-0.40897357848995003,,-1.3583235759626275,,0.1878308562173303,,0.15486971540133632,,,,,,0.20705603119696767,,0.34825555132916153,,2.0,,2.06,,4,
WOOF,-0.012885442996401923,,-0.007372060661177776,,0.4021074005209107,,0.0373691572535105,,0.011649997423776506,,0.0066458619259999185,,0.04874976420165052,,-0.14807478878223038,,-0.36689201002384375,,0.09135791036337415,,0.7839347381994858,,6.0,,0.93,,5,
WOR,0.18794424854613023,0.20373272230878414,0.14301020622708244,0.15300525200359588,0.2284611085010155,0.20617750731943812,0.030620636346062713,0.03791128391213146,0.12074283698432207,0.11316641021459295,-0.024547600557213833,-0.5125280001467363,-0.3173137114637969,-0.3466702871053492,-0.4767586578057691,-0.33644264173408506,0.18039379295155242,0.2655525866222203,0.5185501555043649,0.6730410008439057,1.5558991493769299,0.890996061671123,8.0,7.0,5.13,5.7,4,4.0
WORK,-0.3503704628073535,,,,0.8651776514773822,,-0.3136282558358538,,0.0689190237201006,,,,,,,,,,,,,,,,4.23,,1,
WOW,-0.1429781327385342,,-0.0019354339242858248,,0.5361044119733296,,0.006614303431169905,,-0.08258044064035505,,-0.05394473190322613,,-0.03415363385463906,,-0.031000469704086146,,,,0.05774390995212483,,1.9034179596991583,,5.0,,0.35,,5,
WPC,0.06620159517467004,0.0662175373612364,0.034171475355337676,0.034160700884057114,0.8930563106422869,0.9471810596644195,0.4690625178367044,0.8627930831063161,-0.14907330945158892,0.6103602701533988,0.03453744223631938,0.03446735807410706,0.07878430974747695,0.08897347682502173,0.07000227653717392,0.060215303299478704,,0.23668483239608182,0.14183463188580572,0.15919614291352802,0.15493062545118144,0.14292632418239343,5.0,5.0,3.11,3.08,5,5.0
WPG,-0.386819375214033,,-0.06263004510730395,,0.7372725573874276,,0.04379330991689835,,-0.14490730676673952,,,,,,,,,,,,,,,,-2.49,,1,
WR,0.0792874974982356,,0.03559673117303218,,0.6736865037580335,,0.23281652808539996,,-0.06222798723353416,,-0.001007488110435606,,0.03228070302042038,,0.053443049695564536,,,,0.06940701401671047,,0.08981319961088237,,7.0,,1.75,,5,
WRAC,0.038022995934275286,,0.03872140991400058,,,,,,,,,,,,,,,,,,,,,,18.28,,1,
WRAP,-0.6218284966272587,,-2.635658914728682,,0.4022129007244421,,-3.1109493327459035,,-2.716378028443003,,-0.10921103439732283,,0.10654805646877728,,,,,,0.2904302412975174,,0.25343649273914326,,3.0,,0.82,,4,
WRBY,-0.2094092853568908,-0.2094092853568908,-1.0793100643695719,-1.0793100643695719,0.570230993526296,0.570230993526296,-0.14129874352012475,-0.14129874352012475,0.009436145513724964,0.010929206512732078,0.13559803076879096,0.13559803076879096,0.14866266336079,0.14866266336079,,,,,0.23799119065900515,0.23799119065900515,0.5467039675894984,0.5467039675894984,5.0,5.0,5.98,5.98,5,5.0
WRE,-0.012109108585517865,-0.04416979029480296,-0.011568438231327449,-0.02899003568416911,0.730741728150123,0.6102582870981583,0.0715324651712461,0.1868904981362358,-0.10238207019406698,0.45562414706483484,0.0749338836136837,,0.09304253007424472,-0.8174376010481815,-0.00882858801166682,-0.4826316973005095,,-0.04706706376770526,0.15500785026823966,1.4499625863300165,0.697677980948154,17.40207711894248,6.0,4.0,1.55,0.35,5,5.0
WRI,0.06228762867244802,,0.031122216354475075,,,,0.21423451950488226,,0.37887660543375806,,,,,,,,,,,,,,,,2.17,,1,
WRK,0.0034363968767849445,,0.003982908353799056,,0.18229942200016652,,0.06825540334957764,,0.05997007300912949,,0.040877203359413805,,0.05496884123280438,,0.023646684573123387,,-0.04777470872881024,,0.08384856295184175,,0.1879717071018738,,3.0,,2.78,,4,
WSC,0.05805913039284347,,0.025350154251134425,,0.491429975713515,,0.183306680000018,,0.22201215905177896,,,,,,,,,,0.19201474440856744,,0.1712574463606847,,7.0,,2.09,,2,
WSM,0.5252245242410565,,1.0969077927687578,,0.42623523801610497,,0.17274036975626142,,0.14765596137010747,,-0.05713299528436444,,0.017380243215157003,,0.06244147230702381,,0.03708680907807858,,0.0903192723410043,,0.18507595230527094,,6.0,,5.35,,5,
WSO,0.20974359359472117,,0.20319016488694305,,0.2655245253648296,,0.09700802141081037,,0.07398261616442665,,0.19960821269216789,,0.17889413687574907,,0.3365863550525687,,0.02186267343147179,,0.17921715025895402,,0.34788249264955573,,6.0,,8.7,,3,
WSR,0.017834869327216944,0.04635739180455453,0.006306873174780033,0.01832374950918528,0.8135114312182987,0.6892644672796105,0.32242173519585765,0.3267779881016766,0.22637119041754708,0.3461849729694733,0.05194621022897894,0.051773017747186234,0.06896536599058758,0.06245038580001018,0.09739738450704478,0.19830722169401416,0.43136306111801115,0.06124047671211226,0.10985770290356264,0.10079717206369762,0.215554126115574,0.5872897860586369,6.0,8.0,-1.68,2.53,5,5.0
WST,0.20597014925373133,0.20597014925373133,0.2656340928421147,0.2656340928421147,0.3828056139399281,0.3838229812612246,0.22916807919180962,0.24089322625461693,0.13885136708742837,0.1388643034140142,0.0010905411803971976,0.0012468400922236444,0.05875229786116788,0.05881795042270218,0.047214440509557816,0.05280875777356811,0.0115122228539148,0.0115122228539148,0.12223003132471738,0.12225379098021359,0.2270124159734349,0.2242769770498058,5.0,5.0,8.97,8.92,5,5.0
WSTG,0.17548076923076922,,0.30230178197235263,,0.1777373270072417,,0.04863172666918551,,0.06072288432089724,,0.23687133414440997,,0.15020336715134597,,0.2945572069660719,,0.060683013853131594,,0.2522555753104389,,0.4842032041250282,,6.0,,1.46,,5,
WSTL,-0.12338101899905231,,-0.39554398148148145,,0.33632751193775673,,-0.13877850869870104,,0.0007680235081978161,,,,,,,,,,,,,,,,8.73,,1,
WTI,15.389474029636048,,0.06277922224279354,,,,0.1591308461746418,,0.19154316230891918,,-0.24480610527837532,,0.05755042901863315,,-0.021096648371708375,,-0.15831212163788536,,0.36413961646127435,,1.14068003304688,,3.0,,-0.28,,5,
WTRG,0.08325126098236071,,0.03893470886785507,,0.8188307179854154,,0.2971809628508414,,-0.24761585502300668,,0.2507016226046377,,0.21993759320250048,,0.16930774399267837,,,,0.21993925555906402,,0.2076720552244415,,3.0,,1.99,,3,
WTRH,0.07043897104709082,,-0.03278431569245817,,0.46284022504270983,,-0.03968297529007542,,-0.033442374611677664,,-0.2602944077670034,,-0.2785151397788621,,-4.037786905049926,,-53.38249594814029,,0.29086866552950486,,6.804130075776491,,4.0,,-8.4,,3,
WTS,0.17050178581884184,0.17050178581884184,0.1793362983236401,0.1793362983236401,0.4416771912099015,0.4416771912099015,0.16448598130841122,0.15913109371053297,0.12408855892880817,0.12263025321490123,0.0666592994609605,0.0666592994609605,0.09027358470923007,0.09027358470923007,0.14918965027010056,0.15940797186399117,0.1770662759630717,0.17891233908394052,0.14583695711625463,0.14583695711625463,0.2673740778250929,0.28658583902563095,7.0,7.0,8.18,8.16,5,5.0
WTTR,-0.47980257323461994,,-0.6305203388252816,,-0.048363507159914394,,-0.1760041645664802,,0.17025144396427067,,,,,,,,,,,,,,,,12.1,,1,
WTW,0.09997027642920836,,0.07445395513577331,,0.4325908492286017,,0.17358448003609295,,0.12759315206445115,,0.05830478749499646,,0.033938377059176045,,0.08821362799262149,,-0.10586969883221158,,0.05727057673242774,,0.2719571397217147,,6.0,,2.53,,5,
WU,1.9058183340309753,,0.3835447715235866,,0.41316054072170705,,0.19772092503630878,,0.17394002068252326,,-0.030149502391801475,,-0.04280111556561959,,-0.08239829784137052,,-0.16890627657762255,,0.07728125957238716,,0.16746193468239076,,4.0,,1.73,,5,
WVE,-1.4321923361289979,,,,,,-3.1006737623278977,,-2.186139048921004,,4.447927340258956,,0.43449809114300453,,,,,,0.8848687883089726,,0.30348066211259717,,1.0,,5.86,,5,
WVVI,-0.0342439299457071,,-0.027510705902131286,,0.6081943385979172,,0.014374632909664018,,-0.12794616780940699,,,,,,,,,,,,,,,,5.95,,1,
WW,,,-0.20189602952496744,-0.20189602952496744,0.5975746152033736,0.5975746152033736,0.1084364346266475,0.10027852672215146,0.07172387926930715,0.03692316569455731,-0.13062483248079182,-0.13062483248079182,-0.141954260041653,-0.141954260041653,-0.27358490566034865,-0.5003748551454104,-0.6275772140765644,-1.0703694068676473,0.2253474706548989,0.2253474706548989,0.6382267248676763,4.308031633930106,3.0,3.0,-7.03,-7.21,5,5.0
WWD,0.11220146509711061,0.11220146509711061,0.08751866242220538,0.08745736148764231,0.24536919947707575,0.24536919947707575,0.11002648461683688,0.11323687613321032,0.10381322217439187,0.10312374313717174,0.18114683074220328,0.18114683074220328,0.08702702411458607,0.08702702411458607,0.06473394452662809,0.06774694875395401,-0.05735355402273122,-0.04032624742683968,0.16529235303233497,0.16529235303233497,0.294063023672365,0.2874578019260844,6.0,6.0,4.79,4.8,5,5.0
WWE,0.37835725616125665,,0.9764753800596647,,,,0.21929535904509637,,0.1312065480005917,,0.15139794353130887,,0.14162082582545107,,0.10773546685475881,,-0.4446003354426239,,0.14294669000360485,,0.15163150205496084,,6.0,,6.46,,3,
WWR,-0.07833455426575003,,-0.16655184808003354,,,,,,,,,,,,,,,,,,5.312858296322755,,3.0,,15.07,,5,
WWW,-0.12833333333333333,-0.14213926776740848,-0.03695526972547514,-0.03880831046648373,0.41069733683211435,0.41069733683211435,0.05371001060800625,-0.030407062285434036,0.04779526505862945,0.04779526505862945,-0.19149522192995194,-0.19149522192995194,-0.01121345982529605,-0.01121345982529605,-0.15008784970935637,24.5918367346873,-0.28568024779630924,-0.28568024779630924,0.184507082168502,0.184507082168502,0.6470180560959742,4.9437969662340056,7.0,7.0,1.9,1.89,5,5.0
WY,0.09247012414433228,0.09128393082121178,0.059331023265681355,0.059331023265681355,0.2768189060010621,0.2768189060010621,0.201805629314923,0.22703133297928837,0.1656930430164631,0.10926712692511949,-0.16362169299572515,-0.16362169299572515,-0.039131452651265136,-0.039131452651265136,-0.16377501613936504,-0.17369454259905928,-0.1831524420324703,-0.2120518688023275,0.1778376364847089,0.1778376364847089,0.6354078259579589,0.6101064252827153,4.0,4.0,4.19,4.19,5,5.0
WYNN,,,-0.062093853930836176,-0.05493507229073222,0.16825638723178685,0.36376541361388937,-0.06245406693151797,-0.026798160680894106,-0.1017146127381499,-0.11280163435880032,0.37743836437978207,0.37743836437978207,0.2756555749973961,0.2756555749973961,0.7962651546999775,0.7787172866986145,,,0.4530013576457589,0.4530013576457589,22.71756479271331,19.47237684112764,5.0,6.0,0.96,1.21,5,5.0
WYY,-1.328647641514775,,-2.3076625931879557,,0.15488789375385248,,-0.0356704034972607,,0.06188167660104397,,,,,,,,,,,,,,,,0.44,,1,
X,0.0803411131059246,0.08101747080655382,0.07209602062187852,0.073456992777413,0.12463302498199745,0.12463302498199745,0.046141915471112835,0.10541184290699607,-0.01490057054229214,-0.026366808840635907,-0.13833660718583274,-0.13833660718583274,0.05647958100363714,0.05647958100363714,-0.042822728027789726,0.009638829625220129,-0.8194001276319759,-1.0396919431273957,0.2684919997715525,0.2684919997715525,1.4080836295683583,1.1879574178090198,4.0,3.0,4.11,4.09,5,5.0
XAIR,-1.328067002950414,,-7.311688311688312,,-0.7882745956947855,,-25.444444444444443,,-23.516609392898054,,,,0.2962953030933344,,,,,,0.8152693820307633,,0.33904118332331473,,4.0,,-4.98,,5,
XBIO,-0.4801266698194654,,-13.875188945771344,,,,-3.9356784861666445,,,,0.21028444398176882,,0.32990358460307706,,,,,,0.5382091951116263,,0.20066725853025122,,3.0,,11.21,,5,
XBIT,-0.11221132668634565,,-0.537435960743164,,0.6835924758073285,,-1.3635968250516473,,-1.565470372979976,,,,-0.9033071791088205,,,,,,0.9150814389357477,,0.30937220180515274,,3.0,,18.46,,5,
XEC,-1.2372121101598192,,-0.5954075019617847,,0.6649026847898267,,0.06689935486768532,,0.20734956804044669,,,,,,,,,,,,,,,,1.9,,1,
XEL,0.10106346483704974,,0.04112693466560222,,0.592918485147121,,0.17751655382784018,,,,-0.06302458613257556,,0.033903171658281224,,0.06113026086215877,,,,0.10178280333316449,,0.07986960985487308,,5.0,,1.51,,5,
XELA,,,-0.467321665554028,,0.2273394314735668,,0.012950114774240594,,-0.044945949623381616,,-0.04493261090768752,,-0.03548066786561994,,-0.302755280533105,,,,0.04975812783751305,,22.34446566943281,,6.0,,-7.13,,4,
